RELI;GMDE;HIST_GMDE;E_KOORD;N_KOORD;B22BTOT;B22B11;B22B12;B22B13;B22B14;B22B15;B22B16;B22B21;B22B22;B22B23;B22B24;B22B25;B22B26;B22B27;B22B28;B22B29;B22B30;B22BMTOT;B22BM01;B22BM02;B22BM03;B22BM04;B22BM05;B22BM06;B22BM07;B22BM08;B22BM09;B22BM10;B22BM11;B22BM12;B22BM13;B22BM14;B22BM15;B22BM16;B22BM17;B22BM18;B22BM19;B22BWTOT;B22BW01;B22BW02;B22BW03;B22BW04;B22BW05;B22BW06;B22BW07;B22BW08;B22BW09;B22BW10;B22BW11;B22BW12;B22BW13;B22BW14;B22BW15;B22BW16;B22BW17;B22BW18;B22BW19;B22B41;B22B42;B22B43;B22B44;B22B45;B22B46;B22B51;B22B52;B22B53;B22B54;B22B55;B22B56;H22PTOT;H22P01;H22P02;H22P03;H22P04;H22P05;H22P06;H22PI
57432593;6793;13340;2574300;1259300;3;3;0;0;0;0;0;3;0;3;0;0;3;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
57451842;2183;15692;2574500;1184200;15;15;0;0;0;0;0;14;3;11;3;0;3;3;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;4;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;3;3;3;0;3;0;11;3;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0
57452303;446;15097;2574500;1230300;7;7;0;0;0;0;0;6;3;4;3;0;3;3;0;0;0;4;0;0;0;0;0;3;0;0;0;3;3;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;3;0;3;0;3;3;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
57462062;496;15105;2574600;1206200;20;18;3;0;3;0;0;16;3;11;4;0;4;3;3;0;0;9;0;0;0;0;0;0;0;0;0;3;3;0;0;3;3;0;3;3;0;11;0;0;0;3;0;0;0;0;3;0;3;3;3;3;3;0;3;3;3;0;3;3;13;4;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0
57471856;2175;15676;2574700;1185600;32;30;3;3;0;3;0;29;4;20;5;0;3;3;0;3;0;16;0;0;0;0;0;3;0;3;3;0;0;3;3;3;0;3;3;3;3;16;0;0;0;0;3;0;0;0;3;0;0;3;0;0;3;3;3;3;5;3;3;3;23;3;0;31;3;0;0;0;0;0;0;0;0;0;0;0;0
57472584;6787;13334;2574700;1258400;3;3;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
57481688;2137;12247;2574800;1168800;8;6;3;3;0;0;0;6;3;4;3;0;3;3;0;3;0;3;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;3;0;3;0;3;0;3;4;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
57481970;2271;12437;2574800;1197000;8;7;3;0;0;3;0;5;3;3;3;0;3;3;3;3;0;5;0;0;0;0;0;0;3;0;0;0;0;0;0;0;3;0;3;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;0;0;3;0;5;3;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
57491097;6133;12089;2574900;1109700;28;25;3;3;3;0;0;24;5;14;5;0;4;3;3;0;0;11;0;0;0;0;0;3;0;3;3;0;3;3;0;3;3;3;0;0;0;17;0;3;0;0;0;3;0;0;3;0;3;3;3;3;3;3;3;3;3;0;6;5;6;11;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0
57491722;2147;13080;2574900;1172200;3;3;3;3;0;0;0;3;3;3;0;0;3;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
57492266;433;15084;2574900;1226600;7;6;3;3;0;0;0;5;0;3;3;0;3;3;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;0;0;0;5;3;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
57501634;2123;14530;2575000;1163400;3;3;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
57502009;2284;15679;2575000;1200900;3;3;0;0;0;0;0;3;0;3;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
57511950;2250;11534;2575100;1195000;10;7;3;3;0;0;0;6;3;3;3;0;4;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;3;6;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;0;3;3;0;3;3;6;3;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
57512092;502;15111;2575100;1209200;10;10;0;0;0;0;0;10;3;6;3;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;3;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;0;0;0;7;3;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
57561974;2275;16614;2575600;1197400;46;40;6;4;3;0;0;36;3;12;21;0;10;4;5;0;3;18;0;0;0;0;3;3;0;3;3;3;3;3;3;3;0;0;3;3;3;28;0;0;0;0;0;3;0;3;0;0;0;3;3;0;3;3;3;5;9;0;12;3;28;4;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0
57601625;2128;11424;2576000;1162500;3;3;0;0;0;0;0;3;0;3;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
57601983;2274;12361;2576000;1198300;7;5;3;3;0;0;0;4;3;3;3;0;3;3;0;3;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;3;3;3;3;4;0;0;6;0;0;3;0;0;0;0;0;0;0;0;0;0
57611903;2254;15693;2576100;1190300;23;22;3;3;0;0;0;21;3;11;7;0;3;3;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;0;3;0;17;0;0;0;0;3;0;0;0;3;0;0;0;3;3;3;3;3;3;6;0;3;3;10;9;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0
57621958;669;15203;2576200;1195800;3;0;3;0;3;0;0;0;0;0;0;0;3;0;3;0;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
57642503;6784;13331;2576400;1250300;29;28;3;3;0;0;0;24;4;19;3;0;5;4;0;3;0;16;3;3;0;0;0;0;0;0;3;3;0;3;3;0;0;3;3;3;3;13;0;3;0;0;0;0;0;3;0;0;3;3;3;0;0;3;3;3;5;0;5;4;11;9;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0
57651470;5841;14845;2576500;1147000;4;3;3;3;0;0;0;3;3;3;0;0;3;3;0;3;0;3;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;3;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
57651848;2197;12060;2576500;1184800;8;7;3;3;0;0;0;7;0;4;3;0;3;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;3;5;0;0;0;0;3;0;0;0;0;0;0;3;0;3;0;0;3;3;0;0;3;0;7;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
57662165;726;15636;2576600;1216500;20;20;0;0;0;0;0;18;3;13;3;0;3;3;0;0;0;10;0;0;0;0;0;0;0;0;3;0;0;0;0;3;3;0;3;3;3;10;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;3;3;3;3;0;0;3;11;7;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0
57662340;6748;13306;2576600;1234000;14;14;0;0;0;0;0;13;5;3;5;0;3;3;0;0;0;6;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;3;0;3;0;8;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;3;3;3;0;0;0;5;9;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0
57681870;2235;14481;2576800;1187000;8;7;3;0;3;0;0;8;3;6;3;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;3;0;0;0;5;3;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
57682528;6771;13318;2576800;1252800;18;17;3;3;0;0;0;16;3;11;3;0;3;3;0;0;0;10;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;0;3;0;10;5;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0
57701717;2149;12574;2577000;1171700;15;13;3;3;0;3;0;13;0;9;4;0;3;0;0;3;0;7;0;3;0;0;0;0;0;3;3;3;0;0;0;0;3;0;0;0;0;8;0;3;4;0;0;0;0;3;3;3;0;0;0;0;0;0;0;0;0;0;13;0;3;3;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0
57701751;2226;10889;2577000;1175100;25;24;3;3;0;0;0;24;5;13;6;0;3;3;0;0;0;14;3;0;0;0;0;0;3;0;0;0;3;3;3;0;3;3;3;3;3;11;0;0;0;0;0;0;0;3;0;0;3;0;0;0;3;0;3;3;4;0;4;0;10;11;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0
57701822;2228;10162;2577000;1182200;86;76;10;4;3;4;0;66;0;48;18;0;20;9;3;9;0;41;0;0;0;0;3;3;3;3;4;3;3;4;3;3;3;6;3;3;3;45;0;0;0;0;3;3;3;0;3;0;3;3;3;3;3;6;5;15;7;3;15;11;56;3;0;85;0;0;3;0;0;0;0;0;0;0;0;0;0
57711631;2130;11533;2577100;1163100;3;3;0;0;0;0;0;3;0;3;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;0;3;0;3;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
57722365;6750;13308;2577200;1236500;3;3;0;0;0;0;0;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;3;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
57731942;2257;11522;2577300;1194200;4;4;0;0;0;0;0;4;3;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;3;3;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
57740977;6034;13134;2577400;1097700;24;22;3;3;0;3;0;19;13;4;3;0;5;4;0;3;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;3;3;18;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;4;0;11;0;0;0;8;16;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0
57741860;2198;12111;2577400;1186000;13;9;4;3;0;3;0;7;3;5;3;0;6;3;0;3;0;7;0;0;0;0;3;3;3;0;0;3;0;3;3;0;0;3;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;3;3;0;5;3;4;3;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0
57752270;431;15082;2577500;1227000;17;17;0;0;0;0;0;16;3;11;4;0;3;3;0;0;0;7;0;0;0;0;0;0;0;0;0;0;3;3;0;3;3;0;0;3;0;10;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;3;3;3;4;0;3;0;10;4;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0
57761782;2238;16594;2577600;1178200;13;13;0;0;0;0;0;12;4;7;3;0;3;3;0;0;0;7;0;0;0;0;0;0;0;0;0;0;3;0;0;3;3;3;3;3;3;6;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;3;3;0;3;0;6;6;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0
57781030;6035;13002;2577800;1103000;15;15;0;0;0;0;0;13;8;3;3;0;3;3;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;3;0;0;3;6;7;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0
57782050;498;15107;2577800;1205000;23;21;3;3;0;0;0;20;5;10;5;0;3;3;0;0;0;7;3;0;0;0;0;0;0;3;3;0;0;0;0;0;3;0;3;0;3;16;0;0;0;0;3;0;3;0;0;0;0;0;0;3;3;0;3;3;5;3;3;0;15;5;0;21;0;3;0;3;0;0;0;0;0;0;0;0;0
57791836;2196;11954;2577900;1183600;328;283;45;20;6;19;0;251;127;78;46;0;77;41;6;30;0;129;0;3;3;3;6;3;5;3;6;10;9;5;6;12;9;13;12;14;11;199;3;0;3;3;4;3;3;3;3;3;5;11;9;7;13;15;29;41;49;3;23;25;190;84;4;322;5;0;0;0;3;0;0;0;0;0;0;0;0
57792080;491;15100;2577900;1208000;7;7;0;0;0;0;0;7;3;5;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;3;3;0;0;3;3;4;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
57801336;5411;14669;2578000;1133600;5;4;3;3;0;0;0;4;0;4;0;0;3;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;4;3;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
57822106;497;15106;2578200;1210600;3;3;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
57822556;6806;13353;2578200;1255600;4;4;0;0;0;0;0;3;0;3;3;0;3;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;3;0;3;0;3;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
57852390;6722;13293;2578500;1239000;3;3;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
57852585;6775;13322;2578500;1258500;8;8;0;0;0;0;0;6;4;3;0;0;3;3;3;0;0;3;0;0;0;0;0;0;0;3;0;0;0;3;0;0;0;0;0;3;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;3;3;4;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
57862159;756;14978;2578600;1215900;14;14;0;0;0;0;0;14;3;9;4;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;0;0;3;3;10;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;3;3;5;0;0;3;12;3;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0
57881635;2163;15640;2578800;1163500;13;13;0;0;0;0;0;11;3;6;3;0;3;3;3;0;0;7;0;0;0;0;0;3;3;3;0;0;0;3;0;0;3;3;3;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;0;0;3;6;5;3;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0
57881806;2206;13249;2578800;1180600;68;57;11;7;3;3;0;52;3;39;12;0;16;9;0;6;3;36;0;3;0;0;0;3;4;3;3;0;3;3;3;4;3;3;3;3;6;32;3;3;0;0;3;3;3;3;3;3;3;3;0;0;3;3;4;5;7;3;9;8;41;8;0;66;3;0;0;0;0;0;0;0;0;0;0;0;0
57892065;500;15109;2578900;1206500;3;3;3;3;0;0;0;3;0;0;3;0;3;0;3;0;0;3;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
57912463;6808;14965;2579100;1246300;14;12;3;3;0;0;0;11;3;7;3;0;3;3;0;3;0;9;0;0;0;0;0;0;3;0;3;0;3;0;0;3;3;0;3;0;3;5;0;0;0;0;3;0;0;0;0;0;3;0;0;3;0;3;0;3;0;0;3;6;5;3;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0
57932506;6782;13329;2579300;1250600;20;18;3;3;0;0;0;17;4;12;3;0;3;3;0;0;0;10;0;0;0;0;0;0;0;0;3;3;0;3;3;3;0;3;0;3;0;10;0;0;0;0;0;0;3;0;0;0;3;0;0;3;3;3;3;3;3;0;3;0;9;9;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0
57971936;2262;14514;2579700;1193600;21;21;0;0;0;0;0;19;7;9;3;0;3;3;0;3;0;14;0;0;0;0;0;0;3;0;3;3;0;3;3;3;0;0;4;3;3;7;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3;0;3;0;0;0;5;16;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0
57981789;2230;10165;2579800;1178900;3;3;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
58001108;6141;13058;2580000;1110800;68;52;16;9;4;3;0;52;6;31;14;3;16;5;3;7;3;39;0;0;0;3;3;4;7;3;3;6;3;3;3;3;3;3;3;0;3;29;0;0;3;3;3;3;3;0;3;3;3;3;0;3;3;4;3;4;6;3;17;8;30;10;0;65;3;0;3;0;3;0;0;0;0;0;0;0;0
58011778;2220;14369;2580100;1177800;19;19;0;0;0;0;0;19;4;13;3;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;3;3;11;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;3;3;6;0;3;3;13;3;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0
58032082;493;15102;2580300;1208200;6;5;3;3;0;0;0;5;3;4;0;0;3;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;0;0;0;3;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;3;0;3;0;3;3;3;0;5;0;0;3;0;0;0;0;0;0;0;0;0;0
58032273;444;15095;2580300;1227300;25;23;3;3;0;0;0;23;4;12;7;0;3;3;0;0;0;13;0;0;0;0;3;0;3;0;3;3;3;3;0;3;0;0;3;3;3;12;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;3;4;3;3;0;0;3;13;9;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0
58040934;6033;12790;2580400;1093400;4;4;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;3;0;0;3;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
58041134;6140;12871;2580400;1113400;22;19;3;3;0;3;0;17;3;6;9;0;5;4;0;3;0;9;0;0;0;0;0;3;3;0;0;3;0;0;3;3;0;3;0;3;0;13;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;3;4;5;0;4;3;11;4;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0
58071818;2216;13141;2580700;1181800;3;3;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
58082004;2276;14529;2580800;1200400;7;7;0;0;0;0;0;7;3;3;3;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;3;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;3;5;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
58092118;736;15242;2580900;1211800;3;3;0;0;0;0;0;3;3;3;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;3;0;3;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
58111884;2293;12204;2581100;1188400;122;114;8;6;0;3;0;111;9;41;61;0;11;8;3;3;0;49;0;0;0;0;3;0;4;3;3;3;3;6;3;7;3;7;3;4;0;73;3;3;0;0;0;0;3;3;3;3;3;4;4;5;8;4;14;13;8;3;24;16;62;17;0;119;3;3;0;0;0;0;0;0;0;0;0;0;0
58112091;499;15108;2581100;1209100;5;3;3;3;0;0;0;3;0;3;0;0;3;3;0;0;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;3;0;3;3;0;3;3;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0
58161800;2307;10559;2581600;1180000;14;13;3;3;0;0;0;13;3;10;3;0;3;3;0;0;0;4;0;0;0;0;0;0;3;0;0;0;3;0;0;0;0;0;3;0;3;10;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;3;3;3;3;0;0;3;9;3;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0
58162026;2265;12689;2581600;1202600;27;23;4;3;3;0;0;20;3;3;14;0;7;6;3;0;0;10;0;0;0;0;0;0;0;3;0;0;0;0;0;3;3;3;3;3;3;17;3;0;0;0;3;0;0;0;0;0;0;0;0;0;3;3;3;5;4;0;3;0;20;5;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0
58182300;713;15230;2581800;1230000;65;58;7;5;0;3;0;55;8;33;14;0;10;7;0;3;0;26;0;0;3;0;0;3;3;5;3;0;0;3;3;3;3;3;3;4;3;39;0;0;0;0;0;0;3;3;0;3;0;0;3;3;3;3;3;11;17;0;7;7;44;7;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0
58191979;2278;10856;2581900;1197900;3;3;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
58192129;751;15257;2581900;1212900;23;21;3;3;0;3;0;21;3;15;4;0;3;3;0;3;0;8;0;0;0;0;0;3;0;0;3;0;0;0;3;0;3;0;3;3;0;15;0;0;0;0;0;3;0;0;0;3;3;0;3;3;0;3;3;3;4;3;4;3;13;3;0;22;3;0;0;0;0;3;3;0;0;0;0;0;1
58210887;6032;11846;2582100;1088700;10;10;0;0;0;0;0;9;3;7;3;0;3;3;0;0;0;6;0;0;0;0;0;0;0;0;0;3;0;3;3;3;3;0;0;0;3;4;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;3;0;3;3;3;3;3;0;8;0;0;3;0;0;0;0;0;0;0;0;0;0
58221151;6135;12767;2582200;1115100;29;27;3;3;0;0;0;27;13;9;5;0;3;3;0;0;0;7;0;0;0;3;3;0;0;0;0;0;0;0;3;3;0;0;3;0;3;22;0;0;3;0;0;0;0;0;0;0;3;0;3;0;3;3;4;5;7;0;4;3;7;16;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0
58221937;2266;12700;2582200;1193700;3;3;0;0;0;0;0;3;0;3;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
58241487;5843;14618;2582400;1148700;5;3;3;3;0;0;0;3;0;3;3;0;3;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;4;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;3;0;3;3;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
58242525;6810;14969;2582400;1252500;7;7;0;0;0;0;0;6;3;3;3;0;3;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;3;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;0;0;0;3;4;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
58252052;2258;11969;2582500;1205200;3;3;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
58252325;706;15223;2582500;1232500;9;9;0;0;0;0;0;8;3;5;3;0;3;0;0;3;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;3;0;0;7;0;0;0;0;0;0;0;0;0;0;0;3;0;3;3;0;3;3;3;0;0;0;6;3;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
58261789;2294;12024;2582600;1178900;17;14;3;3;0;0;0;13;3;10;0;0;4;3;0;0;3;6;0;3;0;0;0;0;0;3;3;0;0;0;0;0;0;3;3;3;0;11;0;0;0;0;0;0;0;0;0;3;3;0;0;3;3;0;3;3;3;0;4;3;6;4;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0
